,0,1
54,Je Me Suis Fait Tout Petit,11-m 4-m 4-m 6-7 11-m 11-m 4-m 6-7 7-7 6-7 11-m 11-m 11-7 4-m 4-m 6-7 11-m 11-m 4-m 6-7 7-7 6-7 11-m 11-m 1-7 6-7 11-m 9-7 2- 6-7 11-m 1-7 6-7 11-m 2- 7-7 6-7 11-m 4-m 6-7 11-m 4-m 6-7 11-m 4-m 4-m 6-7 11-m 11-m 4-m 6-7 7-7 6-7 11-m 11-m 11-7 4-m 4-m 6-7 11-m 11-m 4-m 6-7 7-7 6-7 11-m 11-m 1-7 6-7 11-m 9-7 2- 6-7 11-m 1-7 6-7 11-m 2- 7-7 6-7 11-m 4-m 6-7 11-m 4-m 6-7 11-m 4-m 4-m 6-7 11-m 11-m 4-m 6-7 7-7 6-7 11-m 11-m 11-7 4-m 4-m 6-7 11-m 11-m 4-m 6-7 7-7 6-7 11-m 11-m 1-7 6-7 11-m 9-7 2- 6-7 11-m 1-7 6-7 11-m 2- 7-7 6-7 11-m 4-m 6-7 11-m 4-m 6-7 11-m 4-m 4-m 6-7 11-m 11-m 4-m 6-7 7-7 6-7 11-m 11-m 11-7 4-m 4-m 6-7 11-m 11-m 4-m 6-7 7-7 6-7 11-m 11-m 1-7 6-7 11-m 9-7 2- 6-7 11-m 1-7 6-7 11-m 2- 7-7 6-7 11-m
55,Take Five,3-m 10-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 11-maj7 8-m7 10-m7 3-m7 8-m7 1-7 6-maj7 6-maj7 11-maj7 8-m7 10-m7 3-m7 8-m7 5-m7 10-7 10-7 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m 10-m 3-m
56,Oh Susanna,9- 4- 9- 4- 9- 9- 4- 9- 4- 9- 2- 9- 4- 9- 4- 9- 9- 4- 9- 4- 9- 9- 4- 9- 4- 9- 2- 9- 4- 9- 4- 9- 9- 4- 9- 4- 9- 9- 4- 9- 4- 9- 2- 9- 4- 9- 4- 9-
57,Love Me,7- 7-7 0- 2-7 2-7+ 7- 8-dim7 2-7 7- 7-7 0- 2-7 7- 0- 7- 0- 7- 9-7 2-7 9-7 2-7 7- 7-7 0- 2-7 7- 0- 7- 7- 7-7 0- 2-7 2-7+ 7- 8-dim7 2-7 7- 7-7 0- 2-7 7- 0- 7- 0- 7- 9-7 2-7 9-7 2-7 7- 7-7 0- 2-7 7- 0- 7-
58,La Foule,9-m 4-m 11-7 4-m 4-m 0- 9-m 7- 6- 4- 2-5 2- 7- 11- 4-m 0- 6-m7b5 11-7 4-m 0- 9-m 7- 6- 4- 2-5 2- 7- 11- 4-m 0- 11- 4-m 9-m 2- 7- 7-/2 9-m 2- 7- 6-dim 6-dim 0- 4-m 0- 6-m7b5 11-7 9-m 2- 7- 7-/2 9-m 2- 7- 6-dim 6-dim 0- 4-m 0- 11-7
59,La Mauvaise Réputation,9-m 4-7 9-m 11-7 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 5- 4-7 5- 4-7 2-m 5- 4-7 9-m 4-7 9-m 11-7 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 5- 9-m 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 5- 4-7 5- 4-7 2-m 5- 4-7 9-m 4-7 9-m 11-7 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 5- 9-m 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 5- 4-7 5- 4-7 2-m 5- 4-7 9-m 4-7 9-m 11-7 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 5- 9-m 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 5- 4-7 5- 4-7 2-m 5- 4-7 9-m 4-7 9-m 11-7 4-7 9-m 9-m 4-7 9-m 11-7 4-7 9-m 5- 9-m 4-7 9-m
60,Quand On Na Que Lamour,0- 9-m 2-m 7-7 0- 9-m 0- 9-m 2-m 7-7 0- 9-m 0- 9-m 2-m 7-7 0- 4- 4- 9-m 4- 9-m 2-m 7-7 0- 4- 4- 9-m 4- 9-m 2-m 7-7 2-m 4- 9-m 9-m 2-m 7-7 0- 4- 0- 9-m 0- 9-m 2-m 7-7 0- 9-m 0- 9-m 2-m 7-7 0- 4- 4- 9-m 4- 9-m 2-m 7-7 0- 4- 4- 9-m 4- 9-m 2-m 7-7 9-m 9-m 2-m 7-7 0- 4- 9-m 4- 9-m 4- 9-m 2-m 7-7 0-
61,Rock Around The Clock,9- 9-7 9- 4-7 9- 9-7 2-7 9- 4-7 9- 9- 9-7 2-7 9- 4-7 9- 9- 9-7 2-7 9- 4-7 9- 9- 9-7 2-7 9- 4-7 9- 9- 9-7 2-7 9- 4-7 9-
62,Moon River,0- 9-m 5-maj7 0- 5-maj7 0- 11-m7b5 4-7 9-m 0-7/7 5- 10-7b5 9-m7 2-7 2-m7 7-7 0- 9-m 5-maj7 0- 5-maj7 0- 11-m7b5 4-7 9-m 9-m7/7 2-7/6 5-m 0- 5- 0- 5- 0- 9-m 2-m7 7-7 0-
63,Wichita Lineman,7-m7 10-maj7 5- 7-m7 2-m7 9-m7 7- 2- 9-m7 7- 7-m 2- 9-m7 10- 9-m7 10- 7-m7 10-maj7 5- 7-m7 2-m7 9-m7 7- 2- 9-m7 7- 7-m 2- 9-m7 10- 9-m7 10- 7-m7 10- 0- 10- 0- 7- 9-m7 7- 7-m 2- 9-m7 10-
64,Diana,7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 0- 0-m 7- 4-m 0- 0-m 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7-
65,Peggy Sue,9- 2- 9- 2- 9- 2- 9- 2- 9- 4- 2- 9- 2- 9- 4- 9- 2- 9- 2- 9- 2- 9- 2- 9- 4- 2- 9- 2- 9- 4- 9- 5- 9- 2- 9- 2- 9- 4- 2- 9- 2- 9- 4- 9- 2- 9- 2- 9- 2- 9- 2- 9- 4- 2- 9- 2- 9- 4- 9- 5- 9- 2- 9- 2- 9- 4- 2- 9- 2- 9- 4- 9- 2- 9- 2- 9- 2- 9- 2- 9- 4- 2- 9- 2- 9- 4- 4- 2- 9- 2- 9- 4-
66,Give My Love To Rose,9- 4- 9- 9- 4- 9- 2- 9- 11-7 4- 9- 4- 9- 9- 4- 9- 2- 9- 4- 9- 2- 9- 4- 9- 2- 9- 4- 9- 9- 4- 9- 9- 4- 9- 2- 9- 11-7 4- 9- 4- 9- 9- 4- 9- 2- 9- 4- 9- 2- 9- 4- 9- 2- 9- 4- 9-
67,Wake Up Little Susie,2- 5- 7- 9-7 2- 5- 7- 5- 2- 5- 7- 5- 2- 5- 7- 5- 2- 2- 5- 7- 5- 2- 7- 2- 7- 7- 2- 7- 7- 2- 7- 2- 7- 2- 7- 9- 7- 9- 9- 4- 9- 9- 4- 9- 9- 4- 9- 2- 9-7 2- 2- 2-7 7- 9- 7- 9- 2- 5- 7- 5- 2- 5- 7- 5- 2- 5- 7- 5- 2- 2- 5- 7- 5- 2- 7- 2- 7- 7- 2- 7- 7- 2- 7- 2- 7- 2- 7- 9- 7- 9- 9- 4- 9- 9- 4- 9- 9- 4- 9- 2- 9-7 2- 9-7 2- 2- 5- 7- 2- 5- 7- 2- 5- 7- 2- 5- 7-
68,Walkin After Midnight,0- 5- 2-m 7- 0- 5-m 7- 0- 0- 5- 2-m 7- 0- 5-m 7- 0- 5- 0- 0-7 5- 0- 7- 0- 5- 2-m 7- 0- 5-m 7- 0- 5- 0- 0-7 5- 8- 1- 6- 3-m 8- 1- 6-m 8- 1-
69,I Love You Baby,0- 4-m 0- 0-maj7 0-7 5- 5-m 0- 2- 2-m 0- 0-maj7 0-7 5- 5-m 0- 2- 2-m 0- 2-m 0- 2-m 0- 9- 2-m 7- 0- 9-m 2-m 7- 0- 9- 2-m 7- 0- 9-m 2-m 7- 0- 0-maj7 0-7 5- 5-m 0- 2- 2-m 0- 2-m 0- 2-m 0- 9- 2-m 7- 0- 9-m 2-m 7- 0- 9- 2-m 7- 0- 9-m 2-m 7-
70,Jingle Bell Rock,2- 2-M7 2-6 2-7 6-m 3-dim7 4-m 9-7 7- 8-dim7 4-7 9- 11-7 7-m 2-6/9 2- 2-M7 2-6 2-M7 2-6 3-dim7 4-m 9-7 4-m 9-7 4-m 9-7 4-m 9-7 2- 2-M7 2-6 2-M7 2-6 3-dim7 4-m 9-7 4-m 9-7 4-m 9-7 4-m 9-7 2- 2-7 7- 8-dim7 2- 4-7 9- 2- 2-M7 2-6 2-M7 2-6 11-7 7- 7-m 4-7 9-7 2- 2- 2-M7 2-6 2-M7 2-6 3-dim7 4-m 9-7 4-m 9-7 4-m 9-7 4-m 9-7 2- 2-7 7- 8-dim7 2- 4-7 9- 2- 2-M7 2-6 2-M7 2-6 11-7 7- 7-m 4-m 9-7 4-m 9-7 4-m 9-7 2- 2-6/9
71,La Vie En Rose,0-7 5- 7-m 0-7 9-m 2- 7-m 0-7 5- 7-m 0-7 7-m7 0-7 7-m 0-7 5- 5- 10- 10-m 5- 7-m 0-7 5- 7-m 0-7 5- 5- 7-m 0-7 9-m 2- 7-m 0-7 5- 7-m 0-7 7-m7 0-7 7-m 0-7 5- 5- 10- 10-m 5- 7-m 0-7 5- 7-m 0-7 5-
72,Thatll Be The Day,4-7 2- 9- 2- 9- 4-7 9- 2- 9- 2- 9- 2- 9- 11- 4- 2- 9- 2- 9- 4-7 9- 9- 2- 9- 4- 2- 9- 4- 2- 9- 2- 9- 4-7 9- 2- 9- 2- 9- 2- 9- 11- 4- 2- 9- 2- 9- 4-7 9- 2- 9- 2- 9- 4-7
73,My Baby Just Cares For Me,9- 2- 4- 9- 11-m 11-m7 1- 1-7 6-m 11- 11-7 4- 9- 2- 4- 9- 11-m 11-m7 2- 8- 1-m 6- 11- 4- 9- 4- 9- 2- 4- 9- 11-m 11-m7 1- 1-7 6-m 11- 11-7 4- 9- 2- 4- 9- 11-m 11-m7 2- 8- 1-m 6- 11-m 4- 1-m 6- 11-m 4- 9-
74,Oh Carol,7- 4-m 9-m 2- 7- 4-m 9-m 2- 7- 4-m 9-m 2- 7- 2- 7- 4-m 9-m 2- 7- 4-m 9-m 2- 7- 7- 4-m 9-m 2- 7- 4-m 9-m 2- 7- 2- 7- 4-m 9-m 2- 7- 4-m 9-m 2- 7- 0-m 7-
75,But Not For Me,1-maj7 3-m7 8-7 1-maj7 10-m7 3-7 3-m7 8-7 1-maj7 8-m7 1-7 6-maj7 11-7 1-maj7 10-m7 3-7 3-m7 8-7 1-maj7 3-m7 8-7 1-maj7 10-m7 3-7 3-m7 8-7 1-maj7 8-m7 1-7 6-maj7 11-7 1-maj7 5-m7b5 3-m7 8-7 1-maj7 1-maj7 3-m7 8-7 1-maj7 10-m7 3-7 3-m7 8-7 1-maj7 8-m7 1-7 6-maj7 11-7 1-maj7 10-m7 3-7 3-7 3-m7 8-7 1-maj7 3-m7 8-7 1-maj7 10-m7 3-7 3-m7 8-7 1-maj7 8-m7 1-7 6-maj7 11-7 1-maj7 10-m7 3-7 3-7 3-m7 8-7 1-maj7 3-m7 8-7 1-maj7 10-m7 3-7 3-m7 8-7 1-maj7 8-m7 1-7 6-maj7 11-7 1-maj7 5-m7b5 3-m7 8-7 1-maj7
76,Angel Band,9- 2- 9- 9- 4- 9- 9- 2- 9- 9- 4- 9- 4- 9- 4- 9- 2- 9- 9- 4- 9- 2- 9- 9- 4- 9- 9- 2- 9- 9- 4- 9- 9- 2- 9- 9- 4- 9- 4- 9- 4- 9- 2- 9- 9- 4- 9- 2- 9- 9- 4- 9-
77,Alone And Forsaken,9-m 9-m 9-m 9-m 9-m7 9-m 9-m 4- 9-m 9-m 4- 9-m 9-m 4- 9-m 5- 0- 9-m 4- 9-m 9-m 9-m7 9-m 9-m 4- 9-m 9-m 4- 9-m 9-m 4- 9-m 5- 0- 9-m 4- 9-m
78,I Still Miss Someone,7- 0- 2- 0- 2- 7- 7- 0- 2- 0- 2- 7- 7- 0- 2- 0- 2- 7- 7- 0- 2- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 7- 0- 2- 0- 2- 7- 7- 0- 2- 0- 2- 7- 7- 0- 2- 0- 2- 7- 7- 0- 2- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 0- 2- 7- 7- 0- 2- 0- 2- 7- 7- 0- 2- 0- 2- 7-
79,Cry Me A River,9-7 9-m7 2-m7 7-7 0- 4- 4-7 9-7 9-m7 2-m7 4-7 9-m 4- 4-7 9-7 9-m7 2-m7 7-7 0- 4- 4-7 9-7 9-m7 2-m7 4-7 9-m 9-m7 4-7 2-m7 4-7 4- 9-m 2-m7 4-7 9-m7 4- 4-7 2-m7 4-7 9-m7 9-m 9-m7 9-m 10-7 4-7 9-7 9-m7 2-m7 7-7 0- 4- 4-7 9-7 9-m7 2-m7 4-7 9-m 2-m7 4-7 10-7 4-7 9-m 9-m7 4-7 2-m7 4-7 4- 9-m 2-m7 4-7 9-m7 4- 4-7 2-m7 4-7 9-m7 9-m 9-m7 9-m 10-7 4-7 9-7 9-m7 2-m7 7-7 0- 4- 4-7 9-7 9-m7 2-m7 4-7 9-m 2-m7 4-7 10-7 4-7 9-m 9-m7 2-m7 4-7 9-m 2-m7 4-7 10-7 4-7 9-m
80,True Love Ways,7- 11-m 0- 2- 7- 11-m 0- 2- 7- 4-m 9-7 2- 9-m 2- 7- 11-m 0- 2- 7- 11-m 0- 2- 7- 4-m 9-7 0- 7- 0-m 7- 0-m 7- 10- 2- 9-7 2- 9-m 2- 7- 11-m 0- 2- 7- 11-m 0- 2- 7- 4-m 9-7 0- 7- 0-m 7- 7- 11-m7 0- 2- 7- 4-m 9-7 2- 7- 0-m 7- 0-m 7- 10- 2- 9-7 2- 9-m 2- 7- 11-m 0- 2- 7- 11-m 0- 2- 7- 4-m 9-7 0- 7- 4-m 9-7 0- 7- 4-m 9-7 2- 7-
81,The Great Pretender,7- 0- 2- 0- 2-7 7- 0- 7- 7-7 0- 7- 7-7 0- 2- 7- 0- 7- 2-7 7- 2- 7- 0- 7- 7-7 0- 7- 7-7 0- 2- 7- 0- 7- 2-7 7- 7-7 0- 7- 0- 7- 2- 7- 0- 7- 7-7 0- 7- 7-7 0- 2- 7- 0- 7- 2- 11- 7- 2- 7- 7-7 0- 7- 0- 7- 2- 7- 0- 7- 7-7 0- 7- 7-7 0- 2- 7- 0- 7- 2- 11- 0- 7- 7-
82,And I Love You So,7- 9-m7 2- 7- 4-m 9-m7 0- 9-m7 2- 7- 9-m7 2- 7- 4-m 4-m7 9-m7 0- 2- 7- 7- 4-m 9-m7 2- 7- 7- 6-m 4-m 7- 9- 9-m7 2- 7- 7- 9-m7 2- 7- 4-m 9-m7 0- 9-m7 2- 7- 9-m7 2- 7- 4-m 4-m7 9-m7 0- 2- 7- 7- 4-m 9-m7 2- 7- 7- 6-m 4-m 7- 9- 9-m7 2- 7-
83,Tutti Frutti,5- 5- 10- 5- 0- 10- 5- 5- 10- 5- 5- 5- 5- 5- 5- 10- 5- 0- 10- 5- 5- 5- 10- 5- 5- 5- 5- 5- 5- 10- 5- 0- 10- 5- 5- 5- 5- 5- 10- 10- 5- 5- 0- 10- 5- 5- 5- 5- 10- 5- 0- 10- 5- 5- 10- 5- 5- 5- 5- 5- 5- 10- 5- 0- 10- 5-
84,Dont Be Cruel,
85,Blue Suede Shoes,9- 9-7 2- 9- 4- 2- 9- 9- 9-7 2- 9- 4- 2- 9- 9- 9-7 2- 9- 4- 2- 9- 9- 9- 2- 9- 4- 2- 9-
86,Nature Boy,4-+5 9-m 9-mmaj7 11-m7-5 2-m7b5/4 9-m 9-mmaj7 11-m7-5 4-sus 2-m7b5/4 9-m 9-mmaj7 9-m7 9-m6 2-m 0-maj7 4-7 5-maj7 4-7 9-7sus4 9-m/6 11-7 4-7 4-+5 9-m 9-mmaj7 11-m7-5 4-sus 2-m7b5/4 9-m 9-mmaj7 11-m7-5 4-sus 2-m7b5/4 9-m 9-mmaj7 9-m7 9-m6 2-m 0-maj7 4-7 4-sus 4-7 9-7sus4 9-m/6 11-(b9) 4-7 11-sus 4-7#5 9-m 4-+5 9-m 9-mmaj7 11-m7-5 2-m7b5/4 9-m 9-mmaj7 11-m7-5 2-m7b5/4 9-m 9-mmaj7 9-m7 9-m6 2-m 0-maj7 4-7 4-sus 4-7 9-7sus4 9-m/6 11-(b9) 4-7 11-sus 4-7#5 9-m 1-m/9
87,Cold Cold Heart,9-7 2- 2- 9-7 2- 7- 9-7 2- 2- 9-7 2- 7- 9-7 2- 2- 9-7 2- 7- 9-7 2- 2- 9-7 2- 7- 9-7 2-
88,White Christmas,9- 11-m 4- 9- 2- 11-m 4- 4-7 2- 11-m 4- 9- 11-m 4- 9- 9-7 2- 2-m 9- 2- 6-m7 11-m 4- 4-7 9- 2- 11-m 4- 4-7 2- 11-m 4- 9- 2- 9- 9-7 2- 2-m 9- 6-m7 11-m 4- 9- 6-m7 11-m
89,Sh-Boom,5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 5-7 9- 2- 7- 10- 0- 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 5-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 9- 2- 7- 10- 0- 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 5-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 2-m 10- 0-7 5- 5-7 10- 0- 5- 2-m 10- 0- 5- 2-m 10- 0- 5- 2-m 10- 0-7 5-
90,Que Sera Sera,7- 9-m 2- 2-7 7- 7-7 0- 7- 2- 2-7 7- 2- 2-7 7- 7- 9-m 2- 2-7 7- 7-7 0- 7- 2- 2-7 7- 2- 2-7 7- 7- 9-m 2- 2-7 7- 7-7 0- 7- 2- 2-7 7- 2- 2-7 7-
91,Santa Claus Is Back In Town,10- 3- 10- 5- 10-7 3-7 10-7 3-7 10-7 5-7 3-7 10-7 10- 10- 10- 10-7 3-7 3-7 10-7 5-7 3-7 10-7 10- 3- 10- 10-7 3-7 10-7 5-7 3-7 10-7 10- 10- 10- 10-7 3-7 3-7 10-7 5-7 3-7 10-7 10- 3- 10- 11-7
92,Travelin Man,2- 11-m 2- 11-m 2- 9-7 11-m 7- 2- 9- 2- 9- 2- 11-m 2- 9-7 11-m 7- 2- 9- 2- 9- 7- 6-m 7- 2- 7- 6-m 4- 9- 9-7 2- 11-m 2- 9-7 11-m 7- 2- 9- 2- 9- 7- 6-m 7- 2- 7- 6-m 4- 9- 9-7 2- 11-m 2- 9-7 11-m 7- 2- 9- 2- 9- 2- 11-m 2- 11-m
93,You Win Again,4- 4- 9- 4- 11-7 4- 9- 4- 11-7 4- 9- 4- 11-7 4- 9- 4- 11-7 4- 4- 9- 4- 11-7 4- 9- 4- 11-7 4- 9- 4- 11-7 4- 9- 4- 11-7 4-
94,Baby Its Cold Outside,7- 7-maj7 7- 7-maj7 7- 7-maj7 7- 7-maj7 9-m 2-7 9-m 2-7 7- 7-maj7 7- 2-m 7-maj7 0- 0-m 7- 9-m 2- 7- 7-maj7 7- 7-maj7 9-m 2-7 9-m 2-7 7- 7-maj7 7- 2-m 7-maj7 0- 0-m 2-7 7- 5- 4- 9- 2- 7- 0- 0-m 2-7 7- 5- 4- 9- 2- 7- 7- 7-maj7 7- 7-maj7 9-m 2-7 9-m 2-7 7- 7-maj7 7- 2-m 7-maj7 0- 0-m 7- 9-m 2- 7- 7-maj7 7- 7-maj7 9-m 2-7 9-m 2-7 7- 7-maj7 7- 2-m 7-maj7 0- 0-m 2-7 7- 5- 4- 9- 2- 7-
95,Mack The Knife,0- 2-m 7-7 0- 9-m 2-m 7-7 0- 0- 2-m 7-7 0- 9-m 2-m 7-7 0- 0- 2-m 7-7 0- 9-m 2-m 7-7 0- 0- 2-m 7-7 0- 9-m 2-m 7-7 0- 0- 2-m 7-7 0- 9-m 2-m 7-7 0- 0- 2-m 7-7 0- 9-m 2-m 7-7 0-
96,Wildwood Flower,0- 7-7 0- 0- 7-7 0- 0- 5- 0- 0- 7-7 0- 0- 7-7 0- 0- 7-7 0- 0- 5- 0- 0- 7-7 0- 0- 7-7 0- 0- 7-7 0- 0- 5- 0- 0- 7-7 0- 0- 7-7 0- 0- 7-7 0- 0- 5- 0- 0- 7-7 0-
97,Smile,0- 0-maj7 0-6 9-dim7 2-m 5-m 7-6 0- 0-maj7 0-6 9-dim7 2-m 9-7 2-m 5-m 0- 9-m 2-m 7-6 0- 0-maj7 0-6 9-dim7 2-m 9-7 2-m 5-m 0- 9-m 2-m 7-6 0-
98,Cry Cry Cry,9- 11-7 4- 6-7 9- 11-7 4- 4- 6-7 11-7 4- 9- 11-7 4- 4- 6-7 11-7 4- 9- 11-7 4- 4- 9- 4- 11-7 4- 4- 9- 4- 11-7 4- 4- 6-7 11-7 4- 9- 11-7 4- 4- 6-7 11-7 4- 9- 11-7 4- 4- 9- 4- 11-7 4-
99,Donna,2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 7- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9-
100,La Vie En Rose,0-7 5- 2-7 7-m 0-7 5- 0-m6 2-7 7-m7 0-7 5- 5-M7 5-6 7-m7 0-7 7-m7 0-7 7-m7 0-7 7-m7 0-7 2-m 0-7 5- 5-M7 5-6 10- 10-m 5- 7-7 2-m/6 0-7 5- 5-M7 7-m7 0-7 5- 0-7 5- 2-7 7-m 0-7 5- 0-m6 2-7 7-m7 0-7 5- 5-M7 5-6 7-m7 0-7 7-m7 0-7 7-m7 0-7 7-m7 0-7 2-m 0-7 5- 5-M7 5-6 10- 10-m 5- 7-7 2-m/6 0-7 5- 5-M7 7-m7 0-7 5-
101,The Shadow Of Your Smile,4-m 6-m7 11-7 4-m 9-7 4-m 9-m7 2-7 7- 4- 0-M7 6-m7 11-7 4-m 4-m7 4-m7 6-7 0-7 6-m7 11-7 11-7 6-m7 11-7 4-m 4-m7 4-m6 9-m7 2-7 11-m 4-7 9-m7 2- 0-m7 5-7 11-m7 4- 4-m 4-7 9-m 9-m7 2-9 2-7 2-9 2-7 7- 11-7 6-m 11-7 4-m 4-m6 9-m 2- 2-m 4- 9-m7 2- 0-m7 5-7 11-m7 4- 4-m 4-7 9-m 9-m7 2-9 2-7 2-9 2-7 7- 9-m7 0-m7 7-
102,Goodnight Irene,7- 2- 2-7 7- 7- 7-7 0- 2-7 7- 7- 2-7 7- 7- 7-7 0- 2-7 7- 7- 2- 2-7 7- 7- 7-7 0- 2-7 7- 7- 2-7 7- 7- 7-7 0- 2-7 7- 7- 2- 2-7 7- 7- 7-7 0- 2-7 7- 7- 2- 2-7 7- 7-7 0- 2-7 7- 7- 2- 2-7 7- 7- 7-7 0- 2-7 7- 7- 2- 2-7 7- 7- 7-7 0- 2- 2-7 7- 7- 2- 2-7 7- 7- 7-7 0- 2-7 7- 7- 2- 2-7 7- 7- 7-7 0- 2- 2-7 7-
103,A Teenager In Love,0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 5- 7-7 5- 7-7 5- 7-7 5- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 5- 7-7 5- 7-7 5- 7-7 5- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7
104,Here Comes Santa Claus,0- 0- 7-7 7-7 0- 5- 4-m 5- 7-7 0- 5- 0- 5- 7-7 0- 0- 0- 7-7 7-7 0- 5- 4-m 5- 7-7 0- 5- 0- 5- 7-7 0- 0- 7-7 7-7 0- 5- 4-m 5- 7-7 0- 5- 0- 5- 7-7 0- 0- 7-7 7-7 0- 5- 4-m 5- 7-7 0- 5- 0- 5- 7-7 0- 5- 7-7 0-
105,Theyre Hanging Me Tonight,0- 9-m 5- 7-7 0- 9-m 0- 9-m 0- 9-m 5- 0- 0- 9-m 0- 9-m 0- 9-m 5- 0- 0- 9-m 0- 9-m 0- 9-m 5- 0- 0- 9-m 0- 9-m 0- 9-m 5- 0- 5- 0- 0- 9-m 0- 9-m 0- 9-m 5- 0- 0- 9-m 0- 9-m 0- 9-m 5- 0- 5- 0- 0- 9-m 0- 9-m 0- 9-m 5- 0- 5- 0- 0- 9-m 0- 9-m 0- 9-m 5- 0- 5- 0-
106,I Got A Woman,9- 4- 9- 2- 9- 9-7 2- 2-7 4- 4-7 4- 9- 9-7 2- 2-7 9- 4- 9- 2- 9- 9- 4- 9- 2- 9- 2- 2-7 4- 4-7 4- 9- 9-7 2- 2-7 9- 4- 9- 2- 9- 9- 10-7 9-7 10-7 9-7 10-7 9-7 10-7 9-7 10-7 9-7 10-7 9-7 10-7 9-7 9- 4- 9- 2- 9- 2- 4- 4-7 4- 9- 9-7 2- 9- 4- 9- 2- 9- 9- 9-7 9- 9-7 9- 9-7
107,Rave On,7- 0- 7- 2- 7- 0- 7- 2- 7- 0- 7- 2- 7- 0- 7- 0- 7- 2- 7- 2- 7- 0- 7- 2- 7- 0- 7- 0- 7- 2- 7- 0- 7- 0- 7- 2- 7- 2- 7- 0- 7- 2- 7- 0- 7- 2- 7- 0- 7- 2- 7- 0- 7-
108,Its So Easy,2- 11-7 4-7 9- 4- 2- 4- 9- 2- 4- 9- 9- 4- 2- 4- 9- 2- 4- 9- 9- 2- 2- 9- 9- 2- 2- 4- 9- 4- 2- 4- 9- 2- 4- 9- 9- 4- 2- 4- 9- 2- 4- 9- 9- 4- 2- 4- 9- 2- 4- 9- 9- 2- 2- 9- 9- 2- 2- 4- 9- 4- 2- 4- 9- 2- 4- 9-
