,0,1
47,I Should Have Known Better,7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 4-m 0- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 4-m 0- 11-7 4-m 0- 7- 11-7 4-m 7- 7-7 0- 2- 7- 4-m 0- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 4-m 0- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 4-m 0- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 4-m 0- 11-7 4-m 0- 7- 11-7 4-m 7- 7-7 0- 2- 7- 4-m 0- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7-
48,When Im Sixty Four,0- 7- 0- 0- 0-7 5- 5- 5-m 0- 9- 2- 7-7 0- 9-m 4- 9-m 2-7 5- 7- 0- 0- 7- 7-7 0- 0- 0-7 5- 5- 5-m 0- 9- 2- 7-7 0- 9-m 7- 9-m 4- 9-m 2-7 5- 7- 0- 0- 7- 0- 0- 0-7 5- 5- 5-m 0- 9- 2-7 7-7 0-
49,King Of The Road,9- 2- 4- 9- 9- 2- 4- 9- 2- 4- 9- 9- 2- 4- 9- 9- 2- 4- 9- 9- 2- 4- 9- 2- 4- 9- 9- 2- 4- 9- 10- 3- 5- 10- 10- 3- 5- 10- 3- 5- 10- 10- 3- 5- 10- 3- 5- 10- 10- 3- 5- 10- 10- 3- 5- 10- 10- 3- 5- 10- 3- 5- 10-
50,Misty,3-maj7 10-m7 3-7 8-maj7 8-m9 1-7 3-maj7 0-m7 5-m7 10-7 7-m7 0-7 5-m7 10-7 3-maj7 10-m7 3-7 8-maj7 8-m9 1-7 3-maj7 0-m7 5-m7 10-7 3-6 10-m7 3-7b9 8-maj7 9-m7 2-7 5-7 7-m7b5 0-7b9 5-m7 10-7 3-maj7 10-m7 3-7 8-maj7 8-m9 1-7 3-maj7 0-m7 5-m7 10-7 3-maj7 5-m7 10-7 3-maj7
51,The Lion Sleeps Tonight,2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9- 2- 7- 2- 9-
52,I Am The Walrus,11- 11- 9- 9-6 7- 5- 5-6 4- 4-7 2- 2-7 9- 9-/7 0- 2- 9- 9-/7 0- 2-7 9- 9- 9-/7 2-add9/6 5- 7- 9- 9-/7 5- 11-7 0- 2- 4- 9- 9-/7 0- 2- 9- 9-/7 0- 2-7 9- 2-sus4 9- 4- 2- 2-7 9- 9-/7 2-add9/6 5- 7- 9- 9-/7 5- 11-7 0- 2- 4- 11- 9- 7- 5- 4- 11- 9- 7- 5- 4- 5- 11-7 0- 2- 4- 2- 9- 9-/7 0- 2- 9- 9-/7 0- 2-7 9- 9- 9-/7 2-add9/6 5- 7- 9- 9-/7 5- 11-7 0- 2- 4- 2- 0- 11-7 9- 7- 5- 4- 2- 0- 11-7
53,The Letter,9-m 5- 7- 2- 9-m 5- 4- 9-m 9-m 5- 7- 2- 9-m 5- 4- 9-m 0- 7- 5- 0- 7- 0- 7- 5- 0- 7- 4- 9-m 5- 7- 2- 9-m 5- 4- 9-m 0- 7- 5- 0- 7- 0- 7- 5- 0- 7- 4- 9-m 5- 7- 2- 9-m 5- 4- 9-m 4- 9-m
54,Pale Blue Eyes,5- 10- 5- 2-m 7-m 10- 5- 10- 0- 5- 0- 5- 0- 5- 5- 10- 5- 2-m 7-m 10- 5- 10- 0- 5- 0- 5- 0- 5- 5- 10- 5- 2-m 7-m 10- 5- 10- 0- 5- 0- 5- 0- 5- 5- 10- 5- 2-m 7-m 10- 5- 10- 0- 5- 0- 5- 0- 5- 5- 10- 5- 2-m 7-m 10- 5- 10- 0- 5- 0- 5- 0- 5-
55,Diamonds And Rust,4-m 4-m/6 4-m 4-m 4-m 4-m/6 4-m 0- 7- 2- 4-m 4-m 4-m/6 4-m 4-m 4-m 4-m/6 4-m 0- 7- 2- 4-m 4-m 4-m/6 4-m 4-m 4-m 4-m/6 4-m 0- 7- 2- 4-m 4-m 4-m/6 4-m 4-m 4-m 4-m/6 4-m 0- 7- 2- 4-m 4-m 4-m/6 4-m 4-m 4-m 4-m/6 4-m 0- 7- 2- 4-m 4-m/6 4-m 4-m 4-m 4-m/6 4-m 0- 7- 2- 4-m 4-m 4-m/6 4-m 11-m 9-m 11-m 9-m 0- 7- 5-maj7 7- 11-7 4-m 4-m/6 4-m 4-m 4-m 4-m/6 4-m 0- 7- 2- 4-m 4-m 4-m/6 4-m 4-m 4-m 4-m/6 4-m 0- 7- 2- 4-m
56,Eleanor Rigby,0- 4-m 0- 4-m 4-m 0- 4-m 4-m 0- 4-m 4-m7 4-m6 0-/4 4-m 4-m7 4-m6 0-/4 4-m 4-m 0- 4-m 4-m 0- 4-m 4-m7 4-m6 0-/4 4-m 4-m7 4-m6 0-/4 4-m 0- 4-m 0- 4-m 4-m 0- 4-m 4-m 0- 4-m 4-m7 4-m6 0-/4 4-m 4-m7 4-m6 0-/4 4-m
57,And I Love Her,4-m 2- 4-m 11-m 4-m 11-m 4-m 11-m 7- 9- 2- 4-m 11-m 4-m 11-m 4-m 11-m 7- 9- 2- 11-m 9- 11-m 6-m 11-m 6-m 9- 9-7 4-m 11-m 4-m 11-m 4-m 11-m 7- 9- 2- 5-m 0-m 5-m 0-m 5-m 0-m 8- 10- 3- 5-m 0-m 5-m 0-m 5-m 0-m 8- 10- 3-
58,Puff The Magic Dragon,0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 7-7 2-7 7-7 0- 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 4-m 5- 0- 5- 0- 9-m 2-7 7-7 0- 5- 0- 7-7 0-
59,Daydream Believer,7- 2- 7- 2- 7- 9-m 11-m 0- 7- 4-m 9-7 2-7 7- 9-m 11-m 0- 7- 4-m 9-m 2-7 7- 0- 2- 11-m 0- 2- 4-m 0- 7- 0- 7- 4-m 9-7 2-7 7- 9-m 11-m 0- 7- 4-m 9-7 2-7 7- 9-m 11-m 0- 7- 4-m 9-m 2-7 7- 0- 2- 11-m 0- 2- 4-m 0- 7- 0- 7- 4-m 9-7 2-7 0- 2- 11-m 0- 2- 4-m 0- 7- 0- 7- 4-m 9-7 2-7 7- 2- 7- 2- 0- 2- 11-m 0- 2- 4-m 0- 7- 0- 7- 4-m 9-7 2-7 0- 2- 11-m 0- 2- 4-m 0- 7- 0- 7- 4-m 9-7 2-7
60,Ruby Tuesday,9-m 7- 5- 7- 0- 9-m 7- 5- 0- 7- 9-m 2-7 7- 9-m 2-7 7- 0- 7- 0- 7- 0- 7- 0- 0- 7- 10- 5- 7- 0- 7- 9-m 7- 5- 7- 0- 9-m 7- 5- 0- 7- 9-m 2-7 7- 9-m 2-7 7- 0- 7- 0- 7- 0- 7- 0- 0- 7- 10- 5- 7- 0- 7- 9-m 7- 5- 7- 0- 9-m 7- 5- 0- 7- 9-m 2-7 7- 9-m 2-7 7- 0- 7- 0- 7- 0- 7- 0- 0- 7- 10- 5- 7- 0- 7- 0- 7- 0- 7- 0- 0- 7- 10- 5- 7- 0- 7-
61,Les Champs-Élysées,2-m 7-7 0- 9-m 2-m 7- 0- 0- 4-7 9-m 0-7 5- 0- 2-7 7-7 0- 4-7 9-m 0-7 5- 0- 5- 7-7 0- 0- 4-7 9-m 0-7 5- 0- 2-7 7-7 0- 4-7 9-m 0-7 5- 0- 5- 7-7 0- 0- 4-7 9-m 0-7 5- 0- 2-7 7-7 0- 4-7 9-m 0-7 5- 0- 5- 7-7 0- 0- 4-7 9-m 0-7 5- 0- 2-7 7-7 0- 4-7 9-m 0-7 5- 0- 5- 7-7 0- 0- 4-7 9-m 0-7 5- 0- 2-7 7-7 0- 4-7 9-m 0-7 5- 0- 5- 7-7 0- 0- 4-7 9-m 0-7 5- 0- 2-7 7-7 0- 4-7 9-m 0-7 5- 0- 5- 7-7 0-
62,Sunny Afternoon,2-m 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4 2-m 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4 2-m 0-7 5- 0-7 9- 9-/7 9-/5 9-/4 2-m 0-7 5- 0-7 9- 9-/7 9-/5 9-/4 2-m 2- 2-7 7- 7-7 0-7 5- 9-7 2-m 7- 2-m 7-7 0- 5- 9- 2-m 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4 2-m 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4 2-m 0-7 5- 0-7 9- 9-/7 9-/5 9-/4 2-m 0-7 5- 0-7 9- 9-/7 9-/5 9-/4 2-m 2- 2-7 7- 7-7 0-7 5- 9-7 2-m 7- 2-m 7-7 0- 5- 9- 2-m 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4 2-m 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4 2- 2-7 7- 7-7 0-7 5- 9-7 2-m 7- 2-m 7-7 0- 5- 9- 2-m 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4 2-m 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4 2-m/0 2-m/11 2-m/10 9- 9-/7 9-/5 9-/4
63,Fortunate Son,7- 5- 0- 7- 7- 5- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 7- 5- 0- 7- 7- 5- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 7- 5- 0- 7- 7- 5- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7-
64,Jackson,0- 0- 0-7 0- 5- 0- 0- 5- 7-7 0- 0- 0- 0-7 0- 5- 0- 0- 5- 7-7 0- 0- 0- 0-7 0- 5- 0- 0- 5- 7-7 0- 0- 0- 0-7 0- 5- 0- 0- 5- 7-7 0- 0- 0- 0-7 0- 5- 0- 0- 5- 7-7 0-
65,America,0- 0-/11 9-m 7- 5- 5-sus4 5- 0- 0-/11 9-m 9-m/7 5- 5-sus4 5- 0- 0-/11 9-m 9-m 4-m7 9-7 4-m7 9-7 2- 0- 7- 0- 0-/11 9-m 7- 5- 5-sus4 5- 0- 0-/11 9-m 9-m/7 5- 5-sus4 5- 0- 0-/11 9-m 9-m 7- 2- 7- 2- 0-maj7 0- 10-maj7 0-maj7 10-maj7 0-maj7 5-maj7 0- 0-/11 9-m 7- 9-m/6 5- 0- 0-/11 9-m 9-m/7 5- 5-sus4 5- 0- 0-/11 9-m 9-m 4-m7 9-7 4-m7 9-7 2- 0- 7- 0- 0-/11 9-m 7- 5- 5-sus4 5- 0- 0-/11 9-m 9-m/7 5- 5-sus4 5- 0- 0-/11 9-m 9-m 7- 2- 7- 2- 0-maj7 2- 7- 2- 0-maj7 2- 7- 2- 0-maj7
66,Lucy In The Sky With Diamonds,9- 9-7 2- 2-m 9- 9-7 2- 2-m 9- 9-7 2- 2-m 9- 9-7 6-m 2-m 10- 0- 5- 10- 0- 7- 2- 2-7 7- 0- 2- 7- 0- 2- 7- 0- 2- 9- 9- 9-7 2- 2-m 9- 9-7 2- 2-m 9- 9-7 2- 2-m 9- 9-7 6-m 2-m 10- 0- 5- 10- 0- 7- 2- 2-7 7- 0- 2- 7- 0- 2- 7- 0- 2- 9- 9- 9-7 2- 2-m 9- 9-7 2- 2-m 9- 9-7 2- 2-m 9- 9-7 6-m 2-m 7- 0- 2- 7- 0- 2- 7- 0- 2- 9-
67,The Midnight Special,2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2- 2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2- 2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2- 7- 2- 9- 9-7 2-
68,You Got It,9-/4 9- 7- 2- 9- 7- 2- 9- 7- 2- 9- 7- 2- 9- 7- 2- 4- 7- 9- 6-m 1-m 4- 9- 6-m 1-m 4- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9-/4 4- 4- 9- 7- 2- 9- 7- 2- 9- 7- 2- 4- 7- 9- 6-m 1-m 4- 9- 6-m 1-m 4- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9-/4 4- 4- 4- 4- 4- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9-/4 4- 9- 6-m 1-m 4- 9- 6-m 1-m 4- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9-/4 4- 4- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9- 1-7 6-m 2- 9-/4 4- 4- 4- 4- 9- 9-
69,Venus,11-7sus4 4-m 9- 11-7sus4 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 4- 7- 9- 11- 11- 9- 7- 9-m 2- 9-m 2- 4-m 9- 4-m 9- 0- 11-7 4-m 9- 4-m 9- 0- 11-7 4-m 9- 4-m 9- 4-m 9- 4-m 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 9- 4-m 4- 7- 9- 11- 11- 9- 7- 9-m 2- 9-m 2- 4-m 9- 4-m 9- 0- 11-7 4-m 9- 4-m 9- 0- 11-7 4-m 9- 4-m 9- 9-5 11-5 4-m 9- 4-m 4- 7- 9- 11- 11- 9- 7- 9-m 2- 9-m 2- 4-m 9- 4-m 9- 0- 11-7 4-m 9- 4-m 9- 0- 11-7 4-m 9- 4-m 9- 9-5 11-5 11-7sus4 4-m 9- 11-7sus4 4-m 9-
70,Whole Lotta Love,2- 4- 4- 2- 4- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 4- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 4- 9- 2- 4- 2-
71,Candy Says,2- 6-m 5- 11- 4-m 9- 2- 9- 2- 6-m 5- 11- 4-m 9- 2- 9- 2- 7- 4- 9- 2- 7- 4- 9- 0- 7- 9- 0- 2- 6-m 5- 11- 4-m 9- 2- 9- 2- 6-m 5- 11- 4-m 9- 2- 2- 7- 4- 9- 2- 7- 4- 9- 0- 7- 9- 0- 2- 7- 2- 7- 2-
72,Oh Pretty Woman,9- 6-m 9- 6-m 2- 4- 4- 9- 6-m 9- 6-m 2- 4- 4- 2-m 7-7 0- 9-m 2-m 7-7 0- 0-7 2-m 7-7 0- 9-m 2-m 7-7 0- 9- 6-m 2-m 4- 9- 6-m 2-m 4- 9- 6-m 9- 6-m 2- 4- 9- 9-
73,Green River,4-7 4- 4- 4- 0- 9- 4-7 4- 4- 4- 0- 9- 4-7 0- 9- 4- 4- 4- 0- 9- 4-7
74,The Wind Cries Mary,3- 4- 5- 3-/7 4-/8 5-/9 0- 11- 10- 5- 0- 11- 10- 5- 0- 11- 10- 5- 7- 10- 3- 4- 5- 7- 10- 3- 4- 5- 3-/7 4-/8 5-/9 0- 11- 10- 5- 0- 11- 10- 5- 0- 11- 10- 5- 7- 10- 3- 4- 5- 7- 10- 3- 4- 5- 3-/7 4-/8 5-/9 5- 3- 10- 8- 5- 3- 10- 8- 5- 3- 10- 8- 7- 10- 1- 5- 5- 0- 11- 10- 5- 0- 11- 10- 5- 0- 11- 10- 5- 7- 10- 3- 4- 5- 7- 10- 3- 4- 5- 3-/7 4-/8 5-/9 0- 11- 10- 5- 0- 11- 10- 5- 0- 11- 10- 5- 7- 10- 3- 4- 5- 7- 10- 3- 4- 5- 3-/7 4-/8 5-/9
75,To Love Somebody,9- 7- 2- 9- 9- 9- 11-m 2- 9- 7- 9- 4- 2- 9- 11-m 2- 9- 7- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 9- 7- 2- 9- 9- 9- 11-m 2- 9- 7- 9- 4- 2- 9- 11-m 2- 9- 7- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9-
76,The First Cut Is The Deepest,7- 2- 0- 7- 2- 0- 7- 2- 0- 2- 7- 2- 2- 7- 2- 0- 2- 7- 0- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 0- 2- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 0- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 2- 7- 2- 0- 2- 7- 0- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 0- 2- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 0- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 7- 0- 2- 0- 7- 2- 0- 2- 7- 2- 0- 2- 7- 2- 0- 2- 2-
77,Cry To Me,4- 4- 9- 4- 11-7 4- 11-7 4- 4- 9- 4- 11-7 4- 11-7 4- 9- 4- 11-7 4- 4-7 9- 4- 11-7 4- 4- 9- 4- 11-7 4- 11-7 4- 11-7 4-
78,Ramble On,4- 4-2 9- 9-4 4- 6- 8- 9- 1- 4- 4- 9- 9-4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 6- 8- 9- 1- 4- 4- 6- 8- 9- 1- 4- 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 4-add2 9- 9-add4 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4 4- 9- 9-add4 9-add4
79,Down On The Corner,0- 7- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0-
80,We Can Work It Out,2- 2-sus4 2- 2-sus4 0- 2- 2- 2-sus4 2- 2- 2-sus4 0- 2- 7- 2- 7- 9- 2- 2-sus4 2- 2- 2-sus4 0- 2- 2- 2-sus4 2- 2- 2-sus4 0- 2- 7- 2- 7- 9- 11-m 11-m/9 7- 6-7sus4 6- 11-m 11-m/9 11-m/7 11-m/6 11-m 11-m/9 7- 6-7sus4 6- 11-m 11-m/9 11-m/7 11-m/6 2- 2-sus4 2- 2-sus4 0- 2- 2- 2-sus4 2- 2- 2-sus4 0- 2- 7- 2- 7- 9- 11-m 11-m/9 7- 6-7sus4 6- 11-m 11-m/9 11-m/7 11-m/6 11-m 11-m/9 7- 6-7sus4 6- 11-m 11-m/9 11-m/7 11-m/6 2- 2-sus4 2- 2-sus4 0- 2- 2- 2-sus4 2- 2- 2-sus4 0- 2- 7- 2- 7- 9-
81,Long Cool Woman In A Black Dress,4- 7- 9- 4- 4- 7- 9- 4- 4- 7- 9- 4- 4- 7- 9- 4- 9- 11- 9- 7- 4- 9- 7- 4- 4- 7- 9- 4- 4- 7- 9- 4- 4- 7- 9- 4- 4- 7- 9- 4- 4- 7- 9- 4- 4- 7- 9- 7- 4- 9- 7- 9- 4- 4-
82,Love Me Two Times,4-7 9-7 4-7 2-7 0-7 7- 2-7 0-7 11-7 4-7#9 4-7 9-7 4-7 2-7 0-7 7- 2-7 0-7 11-7 4-7#9
83,What A Wonderful World,5- 7-m7/5 5- 7-m7/5 5- 9-m 10- 9-m 7-m 5- 9-7 2-m 1- 7-m7/2 0-7 5- 11-9-5 10-6 0-7 5- 9-m 10- 9-m 7-m 5- 9-7 2-m 1- 7-m7/2 0-7 5-maj7 7-m7/5 5- 10-/0 0-7 5-/0 5-6/0 10-/0 0-7 5-/0 5-6/0 2-m 0-/4 5-6 0- 2-m 3-dim 7-m7 0-7 5- 9-m 10- 9-m 7-m 5- 9-7 2-m 1- 7-m7/2 0-7 5- 3-9-5 2-7 2-7-9 7-m7 0-7-9 5-maj7 7-m7/5 5-
84,California Dreamin,9-m 4-7sus4 9-m 9-m7/7 5- 7- 4-7sus4 4-7 5- 0- 4-7 9-m 5- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 4-7sus4 4-7 5- 7- 0- 4-7 9-m 5- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 4-7sus4 4-7 9-m 9-m 5- 4-7 9-m 5- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 4-7sus4 4-7 5- 0- 4-7 9-m 5- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 4-7sus4 4-7 9-m 9-m7/7 5- 7- 9-m 9-m7/7 5- 7- 9-m 9-m7/7 5- 7- 5-maj7 9-m
85,Summer Wine,9-m 7- 9-m 7- 9-m 7- 9-m 7- 2-m 9-m 2-m 9-m 2-m 7- 9-m 9-m 7- 9-m 7- 2-m 9-m 2-m 9-m 2-m 7- 9-m 9-m 7- 9-m 7- 2-m 9-m 2-m 9-m 2-m 7- 9-m 9-m 7- 9-m 7- 2-m 9-m 2-m 9-m 2-m 7- 9-m 9-m 7- 9-m 7- 2-m 9-m 2-m 9-m 2-m 7- 9-m 9-m 7- 9-m 7- 2-m 9-m 2-m 9-m 2-m 7- 9-m
86,Its Now Or Never,11- 8- 6- 4- 4- 6-m 11-7 4- 9-m 4-m 4- 11-7 4- 4- 9- 11-7 4- 4- 9- 4- 11-7 4- 4- 6-m 11-7 4- 9-m 4-m 4- 11-7 4- 4- 9- 11-7 4- 4- 9- 4- 11-7 4- 4- 6-m 11-7 4- 9-m 4-m 4- 11-7 4- 11-7 4-
87,No Reply,5- 7- 0- 5- 7- 0- 9-m 4-m 5-maj7 4-m 5- 7- 0- 5- 7- 0- 5- 7- 0- 9-m 4-m 5-maj7 4-m 5- 7- 0- 0- 4- 9- 2-m 5- 0- 0- 4- 9- 2-m 5- 0- 5- 7- 0- 5- 7- 0- 9-m 4-m 5-maj7 4-m 5- 7- 0- 9-m 4-m 5-maj7 0-6add9
88,Kathys Song,7- 0- 7- 9-m 4-m 0- 2-7 7- 11-m 7- 0- 9-m 4-m 2- 7- 0- 7- 7- 0- 7- 9-m 4-m 0- 2-7 7- 11-m 7- 0- 9-m 4-m 2- 7- 0- 7- 7- 0- 7- 9-m 4-m 0- 2-7 7- 11-m 7- 0- 9-m 4-m 2- 7- 0- 7- 7- 0- 7- 9-m 4-m 0- 2-7 7- 11-m 7- 0- 9-m 4-m 2- 7- 0- 7- 7- 0- 7- 9-m 4-m 0- 2-7 7- 11-m 7- 0- 9-m 4-m 2- 7- 0- 7- 7- 0- 7- 9-m 4-m 0- 2-7 7- 11-m 7- 0- 9-m 4-m 2- 7- 0- 7-
89,Mustang Sally,0- 0-7 0- 0-7 0- 0-7 0- 0-7 0- 0-7 0- 5- 5-7 5- 0- 0-7 0- 0-7 7- 7- 7- 5- 0- 0-7 0- 0-7 0-7 0- 0-7 0- 0-7 0- 0-7 0- 0-7 0- 0-7 0- 5- 5-7 5- 5- 5-7 5- 0-7 0- 0-7 0- 0-7 0- 7- 7- 7- 5- 0- 0-7 0- 0-7 0- 0-7 0- 0-7 0- 0-7 5- 5-7 5- 0- 0-7 0- 0-7 7- 7- 7- 5- 0- 0-7 0- 0-7 0-7 0- 0-7 0- 0-7 0- 0-7 0- 0-7 0- 0-7 0-
90,These Days,0- 0-/11 9-m7 9-m7/7 5- 0-maj7 7- 2-sus4/7 0- 0-/11 9-m7 9-m7/7 5- 0- 0-/11 9-m7 9-m7/7 5- 5- 0- 0- 0- 0-/11 9-m7 9-m7/7 5- 0- 0-/11 9-m7 9-m7/7 5- 4-m 5- 0-maj7 7- 0- 0-/11 9-m7 9-m7/7 5- 0- 0- 0-/11 9-m7 9-m7/7 5- 0- 0-/11 9-m7 9-m7/7 5- 4-m 5- 0-maj7 7- 0- 0-/11 9-m7 9-m7/7 5- 0- 0- 0-/11 9-m7 9-m7/7 5- 0- 0-/11 9-m7 9-m7/7 5- 4-m 5- 0-maj7 7- 0- 0-/11 9-m7 9-m7/7 5- 0- 0-/11 9-m7 9-m7/7 5- 0- 0-/11 9-m7 9-m7/7 5- 5- 0- 0- 0-/11 9-m7 9-m7/7 5- 0- 0-/11 9-m7 9-m7/7 5- 4-m 5- 0-maj7 7- 0- 0-/11 9-m7 9-m7/7 5- 0- 0-/11 9-m7 9-m7/7 5-
91,Blues Run The Game,7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 0- 7- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 0- 7- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 0- 7- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 0- 7- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 0- 7- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 0- 7- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 2- 0- 7-
